8007c9c0-4516-4b84-bba4-bad9c44220a2;"4";"Превращение [Polymorph]";"4 круг, преобразование";"1 действие";"60 футов";"В, С, М";"Концентрация, вплоть до 1 часа";"(кокон гусеницы)Это заклинание придает новый облик существу, которое вы видите в пределах дистанции. Несогласное существо должно совершить спасбросок Мудрости, чтобы избежать эффекта. Перевертыши автоматически преуспевают в этом спасброске. Это заклинание не может подействовать на цель, у которой 0 хитов.<br>
Превращение длится, пока активно заклинание, или пока хиты цели не опустятся до 0, или она не умрет. Новый облик может принадлежать зверю, чей ПО не превышает ПО цели (или уровень цели, если у неё нет показателя опасности). Игровые характеристики цели, включая значения ментальных характеристик, заменяются характеристиками выбранного зверя. У цели остается мировоззрение и характер.<br>
Цель принимает хиты нового облика. При возвращении в естественный облик количество её хитов будет как до превращения. Если она возвращается в свой облик от того, что хиты опустились до 0, весь излишний урон перенесется на естественный облик. Если излишний урон не опускает хиты естественного облика существа до 0, оно не теряет сознание.<br>
Действия существа в новом облике ограничены теми, что доступны ей, и она не может говорить, накладывать заклинания и совершать другие действия, требующие рук или речи.<br>
Снаряжение цели сливается с её новым обликом. Существо не может активировать, использовать, надевать или получать какие-то иные преимущества от своего снаряжения.<br>";"друид"
dc4be36c-7308-46e6-bbd7-48ef711093ae;"8";"Превращение в животных [Animal shapes]";"8 круг, преобразование";"1 действие";"30 футов";"В, С";"Концентрация, вплоть до 24 часов";"Ваша магия превращает существ в зверей. Выберите любое число согласных существ, которых видите в пределах дистанции. Вы меняете облик каждой цели на облик зверя Большого или меньшего размера с показателем опасности не больше 4. В последующие ходы вы можете действием дать этим существам новый облик.<br>
Превращение держится всю длительность заклинания, или пока хиты цели не опустятся до 0, или она не умрёт. У каждой цели может быть свой облик. Игровые параметры целей меняются на параметры выбранных зверей, но у них остаётся своё мировоззрение и значения Интеллекта, Мудрости и Харизмы. Цель принимает хиты нового облика, а по возвращении в свой облик у неё будут хиты как перед превращением. Если свой облик возвращается в результате опускания хитов до 0, весь излишний урон переносится на хиты естественного облика. Если излишний урон не опустил хиты естественного облика ниже 0, существо не теряет сознание. Действия существа ограничены теми, что доступны новому облику, и оно не может разговаривать и накладывать заклинания.<br>
Снаряжение цели сливается с новым обликом. Цель не может активировать, использовать своё снаряжение и получать от него преимущества.<br>";"друид"
59dda31c-e7bc-4d8e-ac66-bb382b0bc75e;"5";"Преграда жизни [Antilife shell]";"5 круг, ограждение";"1 действие";"На себя (10-футов радиус)";"В, С";"Концентрация, вплоть до 1 часа";"От вас исходит мерцающий барьер с радиусом 10 футов, перемещающийся вместе с вами, остающийся с центром на вас, и защищающий вас от всех существ кроме нежити и конструктов.<br>
Барьер существует всё время, пока активно заклинание. Этот барьер не даёт указанным существам проходить и тянуться через него. Указанные существа могут накладывать заклинания и совершать атаки сквозь преграду дальнобойным оружием и оружием со свойством «досягаемость».<br>
Если вы перемещаетесь так, что указанное существо будет вынуждено пройти сквозь барьер, заклинание оканчивается.<br>";"друид"
9b665849-a229-4971-9bfd-af6ce3fe834e;"9";"Предвидение [Foresight]";"9 круг, прорицание";"1 минута";"Касание";"В, С, М";"8 часов";"(перо колибри)Вы касаетесь согласного существа, даруя ограниченную способность предвидеть будущее. Пока заклинание активно, цель нельзя застать врасплох, и она совершает с преимуществом броски атаки, проверки характеристик и спасброски. Кроме того, пока заклинание активно, другие существа совершают по цели броски атаки с помехой.<br>
Это заклинание мгновенно оканчивается, если вы наложите его ещё раз до окончания длительности.<br>";"друид"
a89ed9e3-a0a7-46df-825f-2be4ec8c4461;"4";"Предсказание [Divination]";"4 круг, прорицание (ритуал)";"1 действие";"На себя";"В, С, М";"Мгновенная";"(благовония и жертвенное подношение, подходящее вашей религии, стоящие вместе как минимум 25 зм, расходуемые заклинанием)Ваша магия и жертвоприношение связывают вас с богом или его слугой. Вы задаёте один вопрос о конкретной цели, событии, или деятельности, которая произойдёт в течение следующих 7 дней. Мастер даёт на это честный ответ. Это может быть короткая фраза, загадочный стих или знамение.<br>
Это заклинание не учитывает всевозможные обстоятельства, способные изменить исход событий, такие как накладывание дополнительных заклинаний и потеря и приобретение спутников.<br>
Если вы накладываете это заклинание несколько раз до окончания продолжительного отдыха, существует накопительный шанс 25 процентов за каждое накладывание, начиная со второго, что вы получите случайный ответ. Мастер совершает этот бросок скрытно.<br>";"друид (TCE)"
d9cc2add-f0d0-4e94-8ed8-78bc651d35c4;"5";"Преобразование камня  [Transmute rock]";"5 круг, преобразование";"1 действие";"120 футов";"В, С, М";"Мгновенная";"(глина и вода)Вы выбираете область камня или грязи в кубе с длиной ребра 40 футов, которую вы можете видеть в пределах дистанции, а затем выбираете один из следующих эффектов:<br>
<b>Преобразование камня в грязь.</b> Любой камень немагического происхождения в области превращается в равный объём густой, текучей грязи, которая остаётся в таком состоянии, пока действует заклинание.<br>
Если вы накладываете это заклинание на землю, она становится достаточно зыбкой, чтобы существа могли в ней утонуть. Каждый фут перемещения в этой области обходится в 4 фута. Все существа, стоявшие в этой области в момент накладывания заклинания, должны совершить спасбросок Силы. Существа также должны совершать этот спасбросок, когда впервые за ход оказываются в этой области или заканчивают свой ход в ней. При провале существо погружается в грязь и считается опутанным, но может действием освободиться и перестать быть опутанным.<br>
Если вы накладываете это заклинание на потолок, грязь обваливается вниз. Все существа, оказавшиеся внизу, должны совершить спасбросок Ловкости, получая 4к8 дробящего урона или половину этого урона при успехе.<br>
<b>Преобразование грязи в камень. </b>Любая грязь или зыбучий песок немагического происхождения глубиной не более 10 футов превращаются в мягкий камень на время действия заклинания. Все существа, находившиеся в грязи в момент накладывания заклинания, должны совершить спасбросок Ловкости. При провале застывший камень делает существо опутанным. Опутанное существо может действием попытаться освободиться, если совершит успешную проверку Силы (Сл 20) или причинит 25 урона камню вокруг себя. В случае успешного спасброска существо выбирается из камня в ближайшее свободное пространство. Опутанное существо или иное существо в пределах досягаемости могут действием попытаться разломать камень, совершив успешную проверку Силы Сл 20, или нанося камню урон. У камня 25 хитов и КД 15, а также иммунитет к урону психической энергией и урону ядом.<br>";"друид(XGE)"
b6d7bdee-e2d0-4ae2-9213-c6618433bc6f;"5";"Призыв духа дракона [Summon Draconic Spirit]";"5 круг, вызов";"1 действие";"60 футов";"В, С, М";"Концентрация, вплоть до 1 часа";"(предмет с выгравированным на нём изображением дракона, стоимостью не менее 500 зм)Вы призываете духа дракона. Он проявляется в незанятом пространстве, которое вы можете видеть в пределах дистанции.<br>
Воплощённая форма духа использует блок статистики дух дракона [draconic Spirit]. Когда вы накладываете заклинание, выберите род дракона: цветной, самоцветный или металлический. Существо напоминает дракона выбранного рода, что определяет особенности духа, описанные в блоке статистики. Существо исчезает, когда его хиты опускаются до 0 или когда заклинание заканчивается.<br>
Это существо дружелюбно к вам и вашим товарищам. В бою существо получает вашу инициативу и ходит сразу же после вас. Оно подчиняется вашим словесным командам (никаких действий от вас не требуется). Если вы ничего не приказываете, то оно применяет действие Уклонение и перемещается, избегая опасностей.<br>
<b>На больших уровнях.</b> Когда вы накладываете это заклинание, используя ячейку 6-го уровня или выше, характеристики призываемого существа изменяются в соответствии с описанием в блоке статистики.<br>";"друид"
c2d5517d-f136-45f3-8157-0a1db665a301;"2";"Призыв духа зверя [Summon Beast]";"2 круг, вызов";"1 действие";"90 футов";"В, С, М";"Концентрация, вплоть до 1 часа";"(перо, пучок меха и рыбий хвост внутри позолоченного жёлудя стоимостью не менее 200 зм)Вы призываете духа зверя [bestial spirit]. Он проявляется в незанятом пространстве, которое вы можете видеть в пределах дистанции. Воплощённая форма духа использует блок статистики духа зверя [bestial spirit]. Когда вы накладываете заклинание, выберите среду обитания: воздух, земля или вода. Существо принимает форму животного по вашему выбору, обитающего в этой среде, которая определяет особенности духа, описанные в блоке статистики. Существо исчезает, когда его хиты опускаются до 0 или когда заклинание заканчивается.<br>
Это существо дружелюбно к вам и вашим товарищам. В бою существо получает вашу инициативу, и ходит сразу же после вас. Оно подчиняется вашим словесным командам (никаких действий от вас не требуется). Если вы ничего не приказываете, то оно применяет действие Уклонение и перемещается, избегая опасностей.<br>
<b>На больших уровнях.</b> Когда вы произносите это заклинание, используя ячейку 3-го уровня или выше, характеристики призываемого существа изменяются в соответствии с описанием в блоке статистики.<br>";"друид(TCE)"
ed485861-5dc6-4137-8aef-06b69c378f6f;"3";"Призыв духа феи [Summon Fey]";"3 круг, вызов";"1 действие";"90 футов";"В, С, М";"Концентрация, вплоть до 1 часа";"(позолоченный цветок стоимостью не менее 300 зм)Вы призываете духа феи [fey spirit]. Он проявляется в незанятом пространстве, которое вы можете видеть в пределах дистанции. Воплощённая форма духа использует блок статистики духа феи [fey spirit]. Когда вы накладываете заклинание, выберите настроение: сердитое, довольное, или игривое. Существо принимает форму фейского существа по вашему выбору c отчётливыми проявлениями выбранного настроения, которое определяет одну из особенностей, описанных в блоке статистики. Существо исчезает, когда его хиты опускаются до 0 или когда заклинание заканчивается.<br>
Это существо дружелюбно к вам и вашим товарищам. В бою существо получает вашу инициативу и ходит сразу же после вас. Оно подчиняется вашим словесным командам (никаких действий от вас не требуется). Если вы ничего не приказываете, то оно применяет действие Уклонение и перемещается, избегая опасностей.<br>
<b>На больших уровнях.</b> Когда вы накладываете это заклинание, используя ячейку 4-го уровня или выше, характеристики призываемого существа изменяются в соответствии с описанием в блоке статистики.<br>";"друид(TCE)"
5bfd918d-16ad-43c2-b324-dcc40849b7e2;"4";"Призыв духа элементаля [Summon Elemental]";"4 круг, вызов";"1 действие";"90 футов";"В, С, М";"Концентрация, вплоть до 1 часа";"(воздух, галька, пепел и вода во флаконе с золотой инкрустацией стоимостью не менее 400 зм)Вы призываете духа стихии [elemental Spirit]. Он проявляется в незанятом пространстве, которое вы можете видеть в пределах дистанции. Воплощённая форма духа использует блок статистики духа стихии [elemental Spirit]. Когда вы накладываете заклинание, выберите стихию: воздух, земля, огонь или вода. Существо принимает форму чего-то двуногого, сплетённого из выбранной стихии, которая определяет особенности существа, описанные в блоке статистики. Существо исчезает, когда его хиты опускаются до 0 или когда заклинание заканчивается. Это существо дружелюбно к вам и вашим товарищам. В бою оно получает вашу инициативу и ходит сразу же после вас. Оно подчиняется вашим словесным командам (никаких действий от вас не требуется). Если вы ничего не приказываете, то оно совершает действие Уклонение и перемещается, избегая опасностей.<br>
<b>На больших уровнях.</b> Когда вы накладываете это заклинание, используя ячейку 5-го уровня или выше, характеристики призываемого существа изменяются в соответствии с описанием в блоке статистики.<br>";"друид(TCE)"
d129b162-30fd-4afd-9abd-e14363846db0;"3";"Призыв животных [Conjure animals]";"3 круг, вызов";"1 действие";"60 футов";"В, С";"Концентрация, вплоть до 1 часа";"Вы вызываете фейских духов, принимающих облик зверей и появляющихся в свободном видимом вами пространстве в пределах дистанции. Выберите один из вариантов того, кто появляется:<br>

Один зверь с показателем опасности 2 или ниже <br>
Два зверя с показателем опасности 1 или ниже <br>
Четыре зверя с показателем опасности 1/2 или ниже <br>
Восемь зверей с показателем опасности 1/4 или ниже<br>

Все звери считаются также феями, и они исчезают, когда их хиты опускаются до 0 или когда заклинание оканчивается.<br>
Призванные существа дружественны к вам и вашим спутникам. Совершите проверку инициативы за призванных существ как за одну группу, и они будут совершать свои собственные ходы. Они подчиняются отданным вами устно командам (действие не требуется). Если вы не отдаёте команду, они защищаются от враждебных существ, но в иных случаях действий не совершают.<br>
Параметры существ есть у Мастера.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейки большего уровня, вы выбираете один из описанных выше вариантов, но появляется в два раза больше существ при ячейке 5 уровня, в три раза больше при ячейке 7 уровня, и в четыре раза больше при ячейке 9 уровня.<br>";"друид"
cb50d761-482d-4cd9-8cfa-e440cd7ee6fc;"4";"Призыв лесных обитателей [Conjure woodland beings]";"4 круг, вызов";"1 действие";"60 футов";"В, С, М";"Концентрация, вплоть до 1 часа";"(по одной ягоде падуба за каждое призываемое существо)Вы призываете фейских существ, которые появляются в свободном пространстве, которое вы видите в пределах дистанции. Выберите один из вариантов того, кто появляется:<br>

Одно фейское существо с показателем опасности 2 или ниже <br>
Два фейских существа с показателем опасности 1 или ниже <br>
Четыре фейских существа с показателем опасности 1/2 или ниже <br>
Восемь фейских существ с показателем опасности 1/4 или ниже.<br>

Призванное существо исчезает, когда его хиты опускаются до 0, или когда заклинание оканчивается.<br>
Призванные существа дружественны к вам и вашим спутникам. Совершите проверку инициативы за призванных существ как за одну группу, и они будут совершать свои собственные ходы. Они подчиняются отданным вами устно командам (действие не требуется). Если вы не отдаёте команду, они защищаются от враждебных существ,  но в иных случаях действий не совершают.<br>
Параметры существ есть у Мастера.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейки большего уровня, вы выбираете один из описанных выше вариантов, но появляется в два раза больше существ при ячейке 6 уровня, и в три раза больше при ячейке 8 уровня.<br>";"друид"
017c4f19-7856-469f-beb2-ad3a978a0f51;"4";"Призыв малых элементалей [Conjure minor elementals]";"4 круг, вызов";"1 минута";"90 футов";"В, С";"Концентрация, вплоть до 1 часа";"Вы призываете элементалей, которые появляются в свободном пространстве, которое вы видите в пределах дистанции. Выберите один из вариантов того, кто появляется:<br>

Один элементаль с показателем опасности 2 или ниже <br>
Два элементаля с показателем опасности 1 или ниже <br>
Четыре элементаля с показателем опасности 1/2 или ниже <br>
Восемь элементалей с показателем опасности 1/4 или ниже<br>

Элементаль исчезает, когда его хиты опускаются до 0, или когда заклинание оканчивается.<br>
Призванные существа дружественны к вам и вашим спутникам. Совершите проверку инициативы за призванных существ как за одну группу, и они будут совершать свои собственные ходы. Они подчиняются отданным вами устно командам (действие не требуется). Если вы не отдаете команду, они защищаются от враждебных существ, но в иных случаях действий не совершают.<br>
Параметры существ есть у Мастера.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейки большего уровня, вы выбираете один из описанных выше вариантов, но появляется в два раза больше существ при ячейке 6 уровня, и в три раза больше при ячейке 8 уровня.<br>";"друид"
a0a27360-90d7-42bb-a6b2-60932ed37b1d;"3";"Призыв молнии [Call lightning]";"3 круг, вызов";"1 действие";"120 футов";"В, С";"Концентрация, вплоть до 10 минут";"Появляется туча в форме цилиндра 10 футов в высоту и с радиусом 60 футов, с центром в точке, которую вы видите над головой в пределах дистанции. Заклинание проваливается, если вы не видите точку в воздухе, где должна появиться туча (например, если вы находитесь в комнате, в которой туча не поместится).<br>
Наложив заклинание, выберите видимую точку под тучей, из тучи в эту точку бьёт разряд молнии. Все существа в пределах 5 футов от этой точки должны совершить спасброски Ловкости. Существо получает урон электричеством 3к10 при провале или половину этого урона в случае успешного спасброска. Пока заклинание активно, вы можете в каждый свой ход действием вызывать новую молнию, в ту же или другую точку.<br>
Если в момент накладывания заклинания вы находитесь на открытом воздухе во время грозы, заклинание не создаёт новую тучу, а даёт контроль над существующей. В такой ситуации урон от заклинания увеличивается на 1к10.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 4 уровня или выше, урон увеличивается на 1к10 за каждый уровень ячейки выше третьего.<br>";"друид"
d7adced0-357f-41e6-bd70-71958bcca9de;"6";"Призыв феи [Conjure fey]";"6 круг, вызов";"1 минута";"90 футов";"В, С";"Концентрация, вплоть до 1 часа";"Вы призываете фейское существо с показателем опасности 6 или меньше, или фейского духа, который принимает облик зверя с показателем опасности 6 или меньше. Существо появляется в свободном месте, которое вы видите в пределах дистанции. Оно исчезает, когда его хиты опускаются до 0, или когда заклинание оканчивается.<br>
Фейское существо дружественно к вам и вашим спутникам, пока заклинание активно. Совершите проверку инициативы за существо, и оно будет совершать свои собственные ходы. Оно подчиняется отданным вами устно командам (действие не требуется), если они не противоречат его мировоззрению. Если вы не отдаёте команду, оно защищается от враждебных существ, но в иных случаях действий не совершает.<br>
Если ваша концентрация нарушена, существо не исчезает. Вместо этого вы теряете над ним контроль, и оно становится враждебным к вам и вашим спутникам, и может напасть. Неуправляемое существо не может быть отпущено вами, но оно исчезает через 1 час после того, как оно было призвано.<br>
 Параметры фейского существа есть у Мастера.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 7 уровня или выше, показатель опасности увеличивается на 1 за каждый уровень ячейки выше шестого.<br>";"друид"
14dd2fba-7e42-4b9a-9379-e1c00bbe83e2;"5";"Призыв элементаля [Conjure elemental]";"5 круг, вызов";"1 минута";"90 футов";"В, С, М";"Концентрация, вплоть до 1 часа";"(вода и песок для водяного, горящее благовоние для воздушного, мягкая глина для земляного или сера и фосфор для огненного)Вы вызываете прислуживающего элементаля. Выберите область воды, воздуха, земли или огня, помещающуюся в куб с длиной ребра 10 футов. В свободном пространстве в пределах 10 футов от выбранной области появляется соответствующий местности элементаль с показателем опасности 5 или меньше. Например, из костра выходит огненный элементаль, а земляной элементаль выбирается из-под земли. Элементаль исчезает, когда его хиты опускаются до 0, или когда заклинание оканчивается.<br>
Элементаль дружественен к вам и вашим спутникам, пока заклинание активно. Совершите проверку инициативы за элементаля, и он будет совершать свои собственные ходы. Он подчиняется отданным вами устно командам (действие не требуется). Если вы не отдаёте команду, он защищается от враждебных существ, но в иных случаях действий не совершает.<br>
Если ваша концентрация нарушена, элементаль не исчезает. Вместо этого вы теряете над ним контроль, и он становится враждебным к вам и вашим спутникам, и может напасть. Неуправляемый элементаль не может быть отпущен вами, но он исчезает через 1 час после того, как был призван. Параметры элементаля есть у Мастера.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 6 уровня или выше, показатель опасности увеличивается на 1 за каждый уровень ячейки выше пятого.<br>";"друид"
f86a58b6-db9f-4404-a520-3d92588c284a;"3";"Приливная волна [Tidal wave]";"3 круг, вызов";"1 действие";"120 футов";"В, С, М";"Мгновенная";"(капля воды)Вы призываете волну, которая обрушивается на выбранную вами область в пределах дистанции. Эта область может быть до 30 футов длиной, до 10 футов шириной и до 10 футов высотой. Все существа в этой области должны совершить спасбросок Ловкости. При провале существо получает 4к8 дробящего урона и сбивается с ног. При успехе оно получает половину урона и не сбивается с ног. После этого вода разливается во все стороны по земле, гася любые незащищённые источники огня в области действия заклинания и в пределах 30 футов от неё, после чего исчезает.<br>";"друид(XGE)"
18ff647a-04f9-4844-aae0-b4c204f5a6b0;"3";"Притворная смерть [Feign death]";"3 круг, некромантия (ритуал)";"1 действие";"Касание";"В, С, М";"1 час";"(щепотка кладбищенской земли)Вы касаетесь согласного существа и погружаете его в каталептическое состояние, не отличимое от смерти.<br>
Пока заклинание активно, или пока вы не коснетесь действием цели, снимая заклинание, цель выглядит мёртвой для любого обследования и заклинаний, определяющих состояние цели. Цель ослеплена и недееспособна, а скорость равна 0. Цель получает сопротивление всем видам урона кроме психической энергии. Если цель была больна или отравлена, когда вы накладываете это заклинание, или становится больной или отравленной, находясь под его действием, болезни и яды не оказывают никакого эффекта, пока заклинание не окончится.<br>";"друид"
1d013a55-24b0-419c-9135-1b409115f677;"5";"Пробуждение разума [Awaken]";"5 круг, преобразование";"8 часов";"Касание";"В, С, М";"Мгновенная";"(агат, стоящий как минимум 1 000 зм, расходуемый заклинанием)Потратив время на прокладывание магических каналов в драгоценном камне, вы касаетесь им зверя или растения с размером не больше Огромного. У цели либо не должно быть значения Интеллекта, либо Интеллект должен быть не больше 3. Цель получает Интеллект 10. Цель также получает способность говорить на одном известном вам языке. Если цель — растение, оно получает возможность шевелить ветками, корнями, лианами, и так далее, и получает чувства, подобные человеческим. Мастер подбирает параметры для пробуждённого растения, будь то куст или дерево.<br>
Пробуждённый зверь или растение очарован вами 30 дней, либо пока вы или ваши спутники не причините ему вред. Когда очарование спадает, пробуждённое существо решает, останется ли оно к вам дружелюбно, в зависимости от того, как вы с ним обращались.<br>";"друид"
09548537-a9dc-4490-aadb-7b5dd714b6a1;"4";"Проклятье стихий  [Elemental bane]";"4 круг, преобразование";"1 действие";"90 футов";"В, С";"Концентрация, вплоть до 1 минуты";"Выберите одно существо, которое вы можете видеть в пределах дистанции, а затем выберите один из следующих видов урона: звук, кислота, огонь, холод или электричество. Цель должна преуспеть в спасброске Телосложения, иначе будет подвержена эффекту заклинания в течение времени его действия. Когда цель впервые за ход получает урон выбранного вида, она также получает дополнительный 2к6 урона этого вида. Кроме того, цель теряет любые сопротивления этому виду урона, пока не закончится заклинание.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 5 уровня или выше, вы можете выбрать одну дополнительную цель за каждый уровень ячейки выше 5. Выбранные существа должны находиться в пределах 30 футов друг от друга.<br>";"друид(XGE)"
cfcb5207-14ba-4ccf-ba3e-28174281ee14;"1";"Прыжок [Jump]";"1 круг, преобразование";"1 действие";"Касание";"В, С, М";"1 минута";"(задняя лапка кузнечика)Вы касаетесь существа. Пока заклинание активно, расстояние прыжка этого существа увеличивается в три раза.<br>";"друид"
2a8b4893-4d42-4896-bd57-1606ae85f02b;"6";"Путешествие через растения [Transport via plants]";"6 круг, вызов";"1 действие";"10 футов";"В, С";"1 раунд";"Это заклинание создаёт магическую связь между неоживлённым растением с размером не меньше Большого, находящимся в пределах дистанции, и другим растением, находящимся на любом расстоянии на том же плане существования. Вы должны до этого хотя бы раз видеть или касаться растения, служащего местом назначения. Пока заклинание активно, все существа могут входить в целевое растение и выходить из растения, служащего местом назначения, использовав всего 5 футов перемещения.<br>";"друид"
35acedad-af7e-476e-9f1b-fcea9b81f047;"3";"Пылающие стрелы [Flame arrows]";"3 круг, преобразование";"1 действие";"Касание";"В, С";"Концентрация, вплоть до 1 часа";"Вы касаетесь колчана, в котором находятся стрелы или болты. Когда дальнобойная атака оружием с использованием боеприпаса, вынутого из этого колчана, попадает по цели, цель получает дополнительно 1к6 урона огнём. Действие магии на боеприпасе заканчивается после попадания или промаха. Заклинание заканчивается, когда из колчана было извлечено 12 боеприпасов.<br>
<b>На больших уровнях.</b> Если вы накладываете это заклинание, используя ячейку 4 уровня или выше, количество боеприпасов, на которые действует заклинание, увеличивается на 2 за каждый уровень ячейки выше 3.<br>";"друид(XGE)"
